Date,Open,High,Low,Close,Volume
2022-03-14,21.869,22.262,21.159,21.33,385354000
2022-03-15,21.518,23.038,21.322,22.973,491996000
2022-03-16,23.5,24.597,23.172,24.496,671422000
2022-03-17,24.12,24.842,23.906,24.766,471941000
2022-03-18,24.799,26.569,24.624,26.453,730719000
2022-03-21,26.507,27.152,25.967,26.734,591727000
2022-03-22,26.727,27.238,26.072,26.524,547007000
2022-03-23,26.126,26.612,25.575,25.634,502120000
2022-03-24,26.166,28.32,25.907,28.15,877379000
2022-03-25,27.886,28.358,27.271,27.692,579016000
2022-03-28,27.756,28.25,27.206,28.219,425494000
2022-03-29,28.695,28.946,27.98,28.656,488984000
2022-03-30,28.304,28.496,27.503,27.69,463487000
2022-03-31,27.782,28.248,27.27,27.286,523440000
2022-04-01,27.375,27.496,26.267,26.712,517235000
2022-04-04,26.728,27.558,26.613,27.36,397120000
2022-04-05,27.254,27.319,25.82,25.931,436615000
2022-04-06,24.934,25.3,24.003,24.407,703833000
2022-04-07,24.441,24.722,23.478,24.208,557992000
2022-04-08,23.917,23.923,23.062,23.119,524781000
2022-04-11,22.214,22.32,21.66,21.917,575207000
2022-04-12,22.537,22.725,21.282,21.504,662258000
2022-04-13,21.728,22.5,21.455,22.203,516943000
2022-04-14,22.505,22.777,21.163,21.258,569097000
2022-04-18,21.2,22.088,21.079,21.783,525701000
2022-04-19,21.72,22.373,21.314,22.198,512781000
2022-04-20,22.517,22.67,21.2,21.482,468974000
2022-04-21,21.709,22.392,20,20.183,656209000
2022-04-22,20.303,20.486,19.5,19.515,624713000
2022-04-25,19.202,19.945,19.096,19.902,641566000
2022-04-26,19.718,19.788,18.67,18.788,653143000
2022-04-27,18.598,19.167,18.29,18.415,499460000
2022-04-28,18.967,20.037,18.49,19.782,570327000
2022-04-29,19.402,20.128,18.517,18.547,500435000
2022-05-02,18.541,19.574,18.391,19.533,572049000
2022-05-03,19.4,19.825,19.133,19.602,475751000
2022-05-04,19.923,20.4,18.751,20.334,648855000
2022-05-05,19.867,19.925,18.5,18.844,626331000
2022-05-06,18.736,19.512,17.99,18.675,633297000
2022-05-09,18.034,18.255,16.827,16.95,644455000
2022-05-10,17.689,18.198,17.025,17.595,761474000
2022-05-11,17.347,17.753,16.568,16.63,670167000
2022-05-12,16.219,16.788,15.567,16.175,708728000
2022-05-13,16.788,17.928,16.593,17.706,670437000
2022-05-16,17.509,17.788,17.106,17.264,521446000
2022-05-17,18.074,18.371,17.634,18.177,585830000
2022-05-18,17.705,18.118,16.864,16.938,545161000
2022-05-19,16.937,17.687,16.734,17.124,621310000
2022-05-20,17.332,17.41,15.755,16.694,739105000
2022-05-23,16.274,16.915,16.179,16.898,639889000
2022-05-24,16.51,16.597,15.78,16.154,588550000
2022-05-25,16.02,17.111,16,16.975,781132000
2022-05-26,16.036,18.092,16.022,17.851,996575000
2022-05-27,18.186,18.881,18.1,18.811,738379000
2022-05-31,18.98,19.2,18.35,18.672,664100000
2022-06-01,18.724,19.053,18.122,18.32,544514000
2022-06-02,18.292,19.619,18.198,19.592,648656000
2022-06-03,19.082,19.332,18.522,18.72,598779000
2022-06-06,19.139,19.337,18.564,18.786,422406000
2022-06-07,18.472,19,18.188,18.926,388914000
2022-06-08,18.799,19.18,18.535,18.648,363252000
2022-06-09,18.481,18.933,18.041,18.048,395574000
2022-06-10,17.6,17.697,16.869,16.974,465248000
2022-06-13,16,16.312,15.606,15.647,604153000
2022-06-14,15.731,16.066,15.412,15.836,469680000
2022-06-15,16.095,16.868,15.926,16.527,563936000
2022-06-16,15.86,15.942,15.401,15.601,545749000
2022-06-17,15.648,15.995,15.328,15.88,630334000
2022-06-21,16.475,17.008,16.407,16.566,483089000
2022-06-22,16.226,16.662,16.18,16.36,437135000
2022-06-23,16.519,16.585,15.853,16.225,463680000
2022-06-24,16.5,17.14,16.31,17.126,472153000
2022-06-27,17.312,17.33,16.626,16.869,427968000
2022-06-28,16.9,17.202,15.945,15.982,461149000
2022-06-29,15.814,15.82,15.17,15.542,482352000
2022-06-30,15.361,15.567,14.862,15.159,686070000
2022-07-01,14.899,15.063,14.392,14.523,577610000
2022-07-05,14.175,14.971,14.055,14.964,651397000
2022-07-06,15.01,15.319,14.789,15.13,529066000
2022-07-07,15.456,15.945,15.389,15.858,492903000
2022-07-08,15.43,16.037,15.389,15.838,467972000
2022-07-11,15.526,15.527,15.038,15.152,437321000
2022-07-12,15.268,15.431,14.877,15.082,458483000
2022-07-13,14.59,15.375,14.465,15.164,521918000
2022-07-14,15.108,15.473,14.728,15.372,456235000
2022-07-15,15.659,15.782,15.445,15.762,385935000
2022-07-18,16.302,16.897,16.002,16.101,670517000
2022-07-19,16.486,17.11,16.172,16.992,702366000
2022-07-20,16.947,17.933,16.801,17.807,760538000
2022-07-21,17.885,18.144,17.545,18.05,557049000
2022-07-22,17.893,17.967,17.137,17.319,536671000
2022-07-25,17.019,17.124,16.649,17.024,480748000
2022-07-26,16.889,16.919,16.478,16.533,397865000
2022-07-27,17.032,17.936,16.913,17.79,569776000
2022-07-28,17.975,18.14,17.44,17.984,474646000
2022-07-29,17.813,18.244,17.692,18.163,435460000
2022-08-01,18.182,18.846,17.99,18.441,476469000
2022-08-02,18.122,18.938,18.092,18.526,489527000
2022-08-03,18.184,18.968,18.137,18.893,418146000
2022-08-04,18.849,19.274,18.76,19.215,409652000
2022-08-05,18.81,19.229,18.666,18.989,386068000
2022-08-08,17.502,18.239,17.242,17.793,981859000
2022-08-09,17.252,17.447,16.724,17.086,668263000
2022-08-10,17.698,18.118,17.317,18.097,597422000
2022-08-11,18.131,18.707,17.876,17.942,509327000
2022-08-12,18.16,18.718,17.953,18.709,478094000
2022-08-15,18.701,19.164,18.613,19.032,457666000
2022-08-16,18.92,19.142,18.501,18.879,451240000
2022-08-17,18.523,18.688,18.145,18.335,446799000
2022-08-18,18.301,18.865,18.183,18.773,415447000
2022-08-19,18.406,18.52,17.77,17.849,441588000
2022-08-22,17.49,17.558,16.966,17.034,409593000
2022-08-23,16.989,17.465,16.97,17.181,369986000
2022-08-24,17.012,17.406,16.895,17.222,522661000
2022-08-25,16.844,17.947,16.833,17.913,770691000
2022-08-26,17.857,17.924,16.237,16.26,769127000
2022-08-29,16.02,16.338,15.767,15.801,496132000
2022-08-30,15.96,16.039,15.182,15.468,530181000
2022-08-31,15.384,15.54,14.959,15.094,573710000
2022-09-01,14.209,14.38,13.27,13.937,1178865000
2022-09-02,14.1,14.171,13.591,13.647,743157000
2022-09-06,13.731,13.779,13.351,13.465,535751000
2022-09-07,13.563,13.838,13.346,13.714,512657000
2022-09-08,13.459,14.008,13.369,13.99,624873000
2022-09-09,14.157,14.474,14.126,14.387,486612000
2022-09-12,14.369,14.547,14.198,14.505,484159000
2022-09-13,13.802,13.922,13.099,13.131,714956000
2022-09-14,13.254,13.29,12.913,13.128,588507000
2022-09-15,13.015,13.233,12.79,12.929,523625000
2022-09-16,12.742,13.212,12.617,13.198,670751000
2022-09-19,13.012,13.463,13.01,13.382,569685000
2022-09-20,13.215,13.483,13.057,13.176,524818000
2022-09-21,13.213,14.031,13.11,13.261,807679000
2022-09-22,13.07,13.149,12.428,12.561,759162000
2022-09-23,12.42,12.611,12.257,12.516,663309000
2022-09-26,12.491,12.659,12.214,12.228,547343000
2022-09-27,12.507,12.736,12.258,12.413,553854000
2022-09-28,12.41,12.823,12.354,12.736,542414000
2022-09-29,12.448,12.5,11.946,12.22,532763000
2022-09-30,12.087,12.633,12.075,12.139,565638000
2022-10-03,12.347,12.678,12.105,12.512,547478000
2022-10-04,12.879,13.22,12.879,13.167,584182000
2022-10-05,12.911,13.321,12.621,13.209,507131000
2022-10-06,13.22,13.656,13.103,13.13,644157000
2022-10-07,12.505,12.67,12.022,12.076,672478000
2022-10-10,12.037,12.124,11.408,11.67,698699000
2022-10-11,11.561,11.846,11.283,11.586,667482000
2022-10-12,11.579,11.735,11.345,11.5,492590000
2022-10-13,10.971,12.078,10.813,11.96,850103000
2022-10-14,12.057,12.111,11.204,11.227,713432000
2022-10-17,11.518,11.948,11.517,11.888,580774000
2022-10-18,12.344,12.492,11.618,11.967,659362000
2022-10-19,11.879,12.35,11.834,12.051,523131000
2022-10-20,12.113,12.769,12.105,12.194,652398000
2022-10-21,12.098,12.498,11.887,12.466,609494000
2022-10-24,12.508,12.71,12.064,12.599,517457000
2022-10-25,12.694,13.3,12.664,13.261,505482000
2022-10-26,12.869,13.388,12.708,12.896,532953000
2022-10-27,13.63,13.838,13.122,13.176,583113000
2022-10-28,13.104,13.85,13.061,13.834,521040000
2022-10-31,13.778,13.838,13.297,13.497,486341000
2022-11-01,13.811,13.925,13.519,13.543,432817000
2022-11-02,13.85,14.21,13.211,13.219,672628000
2022-11-03,13.043,13.781,12.956,13.421,500065000
2022-11-04,13.986,14.229,13.697,14.156,612576000
2022-11-07,14.228,14.412,13.954,14.301,410061000
2022-11-08,14.801,14.891,14.216,14.602,595292000
2022-11-09,14.162,14.211,13.759,13.776,454414000
2022-11-10,14.8,15.773,14.547,15.75,700819000
2022-11-11,15.807,16.389,15.482,16.327,655487000
2022-11-14,16.218,16.54,15.922,16.295,527852000
2022-11-15,16.722,16.998,16.382,16.666,545876000
2022-11-16,16.162,16.362,15.873,15.91,649547000
2022-11-17,15.715,16.266,15.535,15.677,710894000
2022-11-18,15.966,16.002,15.12,15.409,492072000
2022-11-21,15.147,15.477,15.08,15.317,404739000
2022-11-22,15.328,16.058,15.122,16.038,472866000
2022-11-23,16.098,16.527,16.048,16.519,427241000
2022-11-25,16.318,16.487,16.172,16.27,167934000
2022-11-28,16.026,16.357,15.725,15.827,303741000
2022-11-29,15.827,15.932,15.52,15.639,298384000
2022-11-30,15.697,16.93,15.597,16.923,565298000
2022-12-01,16.999,17.265,16.635,17.135,470977000
2022-12-02,16.659,16.933,16.445,16.876,371389000
2022-12-05,16.679,16.995,16.472,16.61,352255000
2022-12-06,16.53,16.573,15.819,15.987,352694000
2022-12-07,15.772,16.186,15.667,16.12,372388000
2022-12-08,16.273,17.179,15.959,17.169,515456000
2022-12-09,17.16,17.583,16.975,17.001,465338000
2022-12-12,17.037,17.538,16.797,17.535,457328000
2022-12-13,18.531,18.79,17.711,18.072,656589000
2022-12-14,17.987,18.252,17.42,17.674,496888000
2022-12-15,17.146,17.32,16.7,16.952,478542000
2022-12-16,16.864,17.041,16.41,16.571,478232000
2022-12-19,16.572,16.609,16.145,16.254,354039000
2022-12-20,16.064,16.31,15.852,16.085,403260000
2022-12-21,16.114,16.627,16.102,16.501,325025000
2022-12-22,16.094,16.138,14.882,15.339,565045000
2022-12-23,15.196,15.339,14.883,15.206,349326000
2022-12-27,15.074,15.1,14.056,14.121,464902000
2022-12-28,13.927,14.262,13.884,14.036,351066000
2022-12-29,14.402,14.683,14.227,14.603,354923000
2022-12-30,14.334,14.629,14.233,14.614,310490000
